frame_index,time_seconds,num_hands,left_wrist_x,left_wrist_y,left_pinch_m,right_wrist_x,right_wrist_y,right_pinch_m
394,6.569321,2,0.207634,0.891037,0.079030,0.809821,0.601252,0.057957
395,6.585995,2,0.207729,0.890064,0.077868,0.808882,0.600603,0.056449
396,6.602668,2,0.206774,0.889569,0.081656,0.808081,0.600081,0.056579
397,6.619341,2,0.206766,0.889520,0.078385,0.809011,0.600520,0.058079
398,6.636015,2,0.206547,0.888071,0.082301,0.808075,0.599945,0.056692
399,6.652688,2,0.206627,0.888083,0.079268,0.807894,0.599754,0.055198
400,6.669362,2,0.206990,0.887725,0.080119,0.806885,0.598573,0.056056
401,6.686035,2,0.206415,0.889037,0.078898,0.806552,0.597317,0.054926
402,6.702708,2,0.205726,0.888771,0.080207,0.806992,0.597963,0.052814
403,6.719382,2,0.204591,0.889155,0.081798,0.807400,0.598988,0.054878
404,6.736055,2,0.204318,0.889415,0.083396,0.806250,0.599897,0.056259
405,6.752729,2,0.203510,0.890774,0.081704,0.805950,0.599740,0.056161
406,6.769402,2,0.203980,0.891165,0.081706,0.805593,0.598909,0.058892
407,6.786075,2,0.202712,0.891910,0.081373,0.804222,0.599471,0.059290
408,6.802749,2,0.203321,0.891826,0.082498,0.803255,0.598133,0.056922
409,6.819422,2,0.203838,0.892843,0.082179,0.802105,0.597139,0.057976
410,6.836096,2,0.203482,0.893348,0.082727,0.801465,0.596494,0.058823
411,6.852769,2,0.203545,0.893229,0.082495,0.801453,0.596338,0.057153
412,6.869442,2,0.203815,0.894459,0.079907,0.802241,0.596002,0.057652
413,6.886116,2,0.203617,0.895228,0.081138,0.800649,0.595240,0.058189
414,6.902789,2,0.204645,0.894545,0.081183,0.802296,0.599301,0.057861
415,6.919463,2,0.203244,0.896604,0.080564,0.801278,0.600754,0.057829
416,6.936136,2,0.204571,0.895374,0.081913,0.801914,0.601713,0.058278
417,6.952809,2,0.203208,0.897132,0.080613,0.802077,0.602090,0.059550
418,6.969483,2,0.204329,0.894852,0.083683,0.801494,0.602425,0.057191
419,6.986156,2,0.203291,0.898409,0.074013,0.801312,0.603051,0.058722
420,7.002830,2,0.204662,0.895181,0.082997,0.800299,0.604015,0.060183
421,7.019503,2,0.205576,0.896469,0.078706,0.800642,0.606862,0.060320
422,7.036177,2,0.205806,0.897318,0.079760,0.800366,0.607770,0.056919
423,7.052850,2,0.206133,0.898538,0.080305,0.800475,0.609025,0.058115
424,7.069523,2,0.206527,0.902581,0.081171,0.800231,0.608830,0.056356
425,7.086197,2,0.206890,0.905397,0.080618,0.799340,0.607894,0.058388
426,7.102870,2,0.207352,0.909862,0.079602,0.797843,0.608887,0.060360
427,7.119544,2,0.206793,0.910732,0.081077,0.794762,0.606744,0.057360
428,7.136217,2,0.207161,0.914170,0.079394,0.795334,0.608099,0.057158
429,7.152890,2,0.205233,0.917055,0.084230,0.794941,0.607193,0.058901
430,7.169564,2,0.206121,0.921932,0.081582,0.796778,0.608768,0.060319
431,7.186237,2,0.203507,0.922981,0.083134,0.798645,0.608096,0.058059
432,7.202911,2,0.203502,0.925729,0.080385,0.798025,0.610326,0.060531
433,7.219584,2,0.203087,0.927637,0.082313,0.797663,0.611041,0.057385
434,7.236257,2,0.201791,0.929672,0.080660,0.795704,0.609022,0.055408
435,7.252931,2,0.201875,0.931483,0.080886,0.796289,0.608143,0.057344
436,7.269604,2,0.201333,0.932231,0.080768,0.796860,0.607698,0.058101
437,7.286278,2,0.200779,0.933313,0.078838,0.797196,0.608184,0.060648
438,7.302951,2,0.199842,0.932899,0.079074,0.798203,0.607867,0.057352
439,7.319624,2,0.198827,0.932152,0.081184,0.797991,0.607369,0.056401
440,7.336298,2,0.197694,0.930570,0.083594,0.795676,0.603779,0.055116
441,7.352971,2,0.197306,0.930024,0.082350,0.795319,0.604478,0.059860
442,7.369645,2,0.197628,0.930152,0.083387,0.796061,0.604144,0.057919
443,7.386318,2,0.197096,0.929060,0.082767,0.795314,0.603080,0.058852
444,7.402991,2,0.196596,0.928985,0.083929,0.794092,0.602639,0.056733
445,7.419665,2,0.196967,0.927447,0.083234,0.795216,0.602164,0.059742
446,7.436338,2,0.197110,0.927438,0.083659,0.793680,0.601854,0.058582
447,7.453012,2,0.197053,0.926082,0.085031,0.793674,0.600860,0.063060
448,7.469685,2,0.198097,0.926326,0.082190,0.795387,0.604395,0.061758
449,7.486358,2,0.197779,0.925517,0.083913,0.794157,0.602913,0.054712
450,7.503032,2,0.198037,0.926507,0.082752,0.794528,0.606557,0.055670
451,7.519705,2,0.198363,0.927538,0.082863,0.793580,0.605384,0.056774
452,7.536379,2,0.198714,0.928215,0.082026,0.794868,0.608715,0.055651
453,7.553052,2,0.198973,0.930337,0.081252,0.794947,0.611412,0.055204
454,7.569725,2,0.198977,0.929978,0.080010,0.795520,0.611504,0.057146
455,7.586399,2,0.199039,0.931128,0.080496,0.795987,0.614458,0.056271
456,7.603072,2,0.200053,0.931862,0.078620,0.796809,0.615457,0.056393
457,7.619746,2,0.199826,0.931044,0.079616,0.795910,0.617101,0.057927
458,7.636419,2,0.200890,0.929256,0.081069,0.796582,0.620180,0.061783
459,7.653092,2,0.201074,0.928157,0.081255,0.796432,0.620879,0.057407
460,7.669766,2,0.202616,0.929357,0.080170,0.794010,0.623132,0.056980
461,7.686439,2,0.201174,0.927711,0.082200,0.795629,0.621297,0.059367
462,7.703113,2,0.201056,0.927315,0.082579,0.793268,0.622890,0.061232
463,7.719786,2,0.202575,0.926396,0.082095,0.793582,0.623891,0.060470
464,7.736459,2,0.201870,0.925490,0.081642,0.794465,0.627051,0.053577
465,7.753133,2,0.202298,0.924247,0.084001,0.793667,0.626818,0.060924
466,7.769806,2,0.202457,0.922340,0.084949,0.791475,0.625439,0.064380
467,7.786480,2,0.202746,0.920411,0.083584,0.790046,0.624603,0.059777
468,7.803153,2,0.203177,0.918678,0.084130,0.790562,0.623789,0.060592
469,7.819827,2,0.203477,0.918545,0.082923,0.788994,0.624773,0.060286
470,7.836500,2,0.204682,0.918000,0.083082,0.790851,0.625721,0.059321
471,7.853173,2,0.204108,0.914502,0.085959,0.790315,0.626917,0.057954
472,7.869847,2,0.204607,0.912498,0.084625,0.789775,0.627536,0.056174
473,7.886520,2,0.205275,0.909325,0.086492,0.788816,0.626274,0.057968
474,7.903194,2,0.205155,0.908974,0.087181,0.788345,0.625220,0.059853
475,7.919867,2,0.205023,0.907825,0.087358,0.787971,0.625085,0.060628
476,7.936540,2,0.204528,0.907770,0.084448,0.786830,0.624126,0.061684
477,7.953214,2,0.204699,0.908287,0.082250,0.788404,0.622670,0.063895
478,7.969887,2,0.204430,0.907533,0.081188,0.783948,0.619875,0.063652
479,7.986561,2,0.203773,0.905041,0.081501,0.783897,0.617279,0.074568
480,8.003234,2,0.202952,0.901417,0.084468,0.782663,0.615365,0.069947
481,8.019907,2,0.203344,0.902027,0.079580,0.781918,0.614990,0.071550
482,8.036581,2,0.201946,0.900112,0.082897,0.781992,0.613676,0.070005
483,8.053254,2,0.203201,0.900056,0.081124,0.782129,0.615323,0.069210
484,8.069928,2,0.201835,0.897548,0.084168,0.781120,0.617420,0.068886
485,8.086601,2,0.202994,0.897091,0.079779,0.783760,0.617159,0.063102
486,8.103274,2,0.201561,0.897283,0.082068,0.780559,0.617223,0.064127
487,8.119948,2,0.202858,0.895938,0.078092,0.783041,0.618016,0.058977
488,8.136621,2,0.202027,0.896078,0.082807,0.782867,0.617823,0.061005
489,8.153295,2,0.202464,0.895593,0.077667,0.782295,0.617149,0.061017
490,8.169968,2,0.201802,0.894324,0.081720,0.781795,0.614412,0.058921
491,8.186641,2,0.202331,0.894059,0.079302,0.783418,0.618566,0.060611
492,8.203315,2,0.202225,0.894686,0.078892,0.782432,0.617421,0.058608
493,8.219988,2,0.202457,0.894563,0.079644,0.782922,0.618749,0.056766
494,8.236662,2,0.201824,0.895140,0.079602,0.781823,0.618653,0.057726
495,8.253335,2,0.202051,0.893789,0.080625,0.780339,0.619787,0.056362
496,8.270008,2,0.201855,0.894724,0.079552,0.780227,0.620368,0.060344
497,8.286682,2,0.202198,0.893823,0.079804,0.779435,0.623025,0.055021
498,8.303355,2,0.201463,0.894179,0.080365,0.779000,0.622669,0.059960
499,8.320029,2,0.200863,0.894124,0.080412,0.777938,0.626076,0.060519
500,8.336702,2,0.200888,0.893518,0.079081,0.776843,0.627020,0.062398
501,8.353375,2,0.200408,0.894724,0.077270,0.776025,0.629586,0.058002
502,8.370049,2,0.199876,0.894331,0.079001,0.776342,0.632334,0.049930
503,8.386722,2,0.199416,0.893225,0.079278,0.774657,0.633821,0.062320
504,8.403396,2,0.199058,0.892394,0.080566,0.773920,0.628827,0.061672
505,8.420069,2,0.198791,0.891460,0.082177,0.770931,0.625888,0.051924
506,8.436742,2,0.198788,0.892132,0.078400,0.774788,0.628209,0.059524
507,8.453416,2,0.198724,0.892351,0.081154,0.774033,0.621353,0.037431
508,8.470089,2,0.198108,0.892312,0.080465,0.768994,0.615825,0.044545
509,8.486763,2,0.199268,0.892887,0.078835,0.765016,0.621813,0.063756
510,8.503436,2,0.198590,0.893857,0.081589,0.763557,0.625908,0.070380
511,8.520109,2,0.199014,0.894476,0.078316,0.764202,0.626329,0.069556
512,8.536783,2,0.199812,0.895782,0.078526,0.765155,0.630869,0.068853
513,8.553456,2,0.199152,0.896465,0.080570,0.765281,0.627953,0.065668
514,8.570130,2,0.200107,0.897061,0.081136,0.765365,0.629832,0.063076
515,8.586803,2,0.198679,0.896147,0.082182,0.763883,0.627920,0.062625
516,8.603477,2,0.198718,0.897485,0.081559,0.764363,0.626444,0.060511
517,8.620150,2,0.198587,0.898994,0.081141,0.764222,0.622257,0.047116
518,8.636823,2,0.198564,0.900124,0.079799,0.765965,0.619724,0.031742
519,8.653497,2,0.197876,0.901999,0.081347,0.763281,0.631876,0.041917
520,8.670170,2,0.198098,0.902137,0.081284,0.765774,0.634770,0.045208
521,8.686844,2,0.198192,0.903060,0.081715,0.767405,0.640381,0.042657
522,8.703517,2,0.198032,0.902145,0.084777,0.767672,0.638865,0.045726
523,8.720190,2,0.198000,0.902977,0.081843,0.766782,0.637203,0.032699
524,8.736864,2,0.197480,0.904258,0.082968,0.765844,0.635654,0.046417
525,8.753537,2,0.196001,0.906803,0.083921,0.764791,0.634195,0.043049
526,8.770211,2,0.194633,0.910361,0.082853,0.764856,0.631509,0.048273
527,8.786884,2,0.193991,0.911421,0.085569,0.765021,0.629375,0.050576
528,8.803557,2,0.193916,0.912460,0.084355,0.765131,0.632038,0.053217
529,8.820231,2,0.192918,0.914561,0.084580,0.764736,0.635100,0.041275
530,8.836904,2,0.193004,0.913752,0.084082,0.765839,0.632309,0.046989
531,8.853578,2,0.192113,0.912787,0.085268,0.764513,0.629869,0.042603
532,8.870251,2,0.191629,0.912562,0.082343,0.765574,0.627909,0.046053
533,8.886924,2,0.189732,0.910076,0.083776,0.763697,0.628525,0.039386
534,8.903598,2,0.191846,0.909059,0.079677,0.764923,0.627404,0.055676
535,8.920271,2,0.190181,0.905929,0.083155,0.765263,0.624587,0.037141
536,8.936945,2,0.190778,0.904963,0.079759,0.765941,0.619303,0.034527
537,8.953618,2,0.190366,0.902164,0.082258,0.766221,0.620967,0.044357
538,8.970291,2,0.189968,0.901316,0.079818,0.762531,0.617407,0.053925
539,8.986965,2,0.188148,0.899814,0.078669,0.764704,0.618974,0.050382
540,9.003638,2,0.187739,0.900446,0.078879,0.764138,0.616983,0.051815
541,9.020312,2,0.186922,0.898418,0.079026,0.764515,0.618663,0.043502
542,9.036985,2,0.186635,0.897600,0.077929,0.764118,0.618883,0.050472
543,9.053658,2,0.186493,0.894719,0.077856,0.763672,0.619219,0.044804
544,9.070332,2,0.186217,0.893303,0.077086,0.763407,0.622761,0.039232
545,9.087005,2,0.185830,0.890572,0.075778,0.762555,0.622174,0.055113
546,9.103679,2,0.185565,0.888452,0.075954,0.762290,0.626073,0.048561
547,9.120352,2,0.184527,0.888766,0.074240,0.761921,0.624438,0.050675
548,9.137025,1,0.182965,0.887872,0.079258,nan,nan,nan
549,9.153699,1,0.183419,0.888084,0.073297,nan,nan,nan
550,9.170372,1,0.182657,0.887778,0.075257,nan,nan,nan
551,9.187046,1,0.182166,0.887143,0.074180,nan,nan,nan
552,9.203719,1,0.181988,0.888607,0.073670,nan,nan,nan
553,9.220392,1,0.181550,0.887976,0.074562,nan,nan,nan
554,9.237066,1,0.179991,0.890460,0.075623,nan,nan,nan
555,9.253739,1,0.180671,0.890966,0.074282,nan,nan,nan
556,9.270413,1,0.179930,0.892680,0.075908,nan,nan,nan
557,9.287086,1,0.179428,0.892438,0.078924,nan,nan,nan
558,9.303759,1,0.179666,0.894212,0.075878,nan,nan,nan
559,9.320433,1,0.178862,0.895210,0.077123,nan,nan,nan
560,9.337106,1,0.178955,0.896548,0.076100,nan,nan,nan
561,9.353780,1,0.178461,0.895941,0.077104,nan,nan,nan
562,9.370453,1,0.179332,0.897127,0.076201,nan,nan,nan
563,9.387126,1,0.178540,0.896875,0.077270,nan,nan,nan
564,9.403800,1,0.179156,0.896700,0.076819,nan,nan,nan
565,9.420473,1,0.179101,0.896407,0.077780,nan,nan,nan
566,9.437147,1,0.178935,0.896347,0.078055,nan,nan,nan
567,9.453820,1,0.179161,0.895919,0.077789,nan,nan,nan
568,9.470494,1,0.179213,0.896307,0.077843,nan,nan,nan
569,9.487167,1,0.179191,0.895683,0.078077,nan,nan,nan
570,9.503840,1,0.179073,0.895554,0.077682,nan,nan,nan
571,9.520514,1,0.179678,0.895980,0.076042,nan,nan,nan
572,9.537187,1,0.178846,0.895625,0.080592,nan,nan,nan
573,9.553861,1,0.178984,0.896653,0.077077,nan,nan,nan
574,9.570534,1,0.178961,0.896043,0.076983,nan,nan,nan
575,9.587207,1,0.179124,0.894976,0.077308,nan,nan,nan
576,9.603881,1,0.179452,0.895268,0.077337,nan,nan,nan
577,9.620554,1,0.179938,0.894469,0.076549,nan,nan,nan
578,9.637228,1,0.179928,0.895189,0.077198,nan,nan,nan
579,9.653901,1,0.179724,0.894506,0.077879,nan,nan,nan
580,9.670574,1,0.180431,0.894233,0.077135,nan,nan,nan
581,9.687248,1,0.180768,0.894277,0.074862,nan,nan,nan
582,9.703921,1,0.181467,0.893473,0.075959,nan,nan,nan
583,9.720595,1,0.181475,0.893957,0.077187,nan,nan,nan
584,9.737268,1,0.181213,0.894638,0.077231,nan,nan,nan
585,9.753941,1,0.182345,0.896808,0.075517,nan,nan,nan
586,9.770615,1,0.182194,0.897483,0.078221,nan,nan,nan
587,9.787288,1,0.183663,0.898648,0.075989,nan,nan,nan
588,9.803962,1,0.183300,0.897848,0.079840,nan,nan,nan
589,9.820635,1,0.184810,0.898453,0.074521,nan,nan,nan
590,9.837308,1,0.184727,0.899327,0.079341,nan,nan,nan
591,9.853982,1,0.184497,0.899455,0.078589,nan,nan,nan
592,9.870655,1,0.184895,0.899158,0.080100,nan,nan,nan
593,9.887329,1,0.184964,0.899431,0.080034,nan,nan,nan
594,9.904002,1,0.185435,0.900389,0.075491,nan,nan,nan
595,9.920675,1,0.185131,0.898928,0.077440,nan,nan,nan
596,9.937349,1,0.184966,0.897641,0.076391,nan,nan,nan
597,9.954022,1,0.185617,0.895847,0.075660,nan,nan,nan
598,9.970696,1,0.184967,0.894252,0.077836,nan,nan,nan
599,9.987369,1,0.185063,0.892642,0.079192,nan,nan,nan
600,10.004042,1,0.184015,0.890849,0.077938,nan,nan,nan
601,10.020716,1,0.184690,0.890736,0.077705,nan,nan,nan
602,10.037389,1,0.184136,0.889868,0.078257,nan,nan,nan
603,10.054063,1,0.184353,0.888810,0.076825,nan,nan,nan
604,10.070736,1,0.184149,0.887666,0.078267,nan,nan,nan
605,10.087409,1,0.184566,0.887565,0.078845,nan,nan,nan
606,10.104083,1,0.185367,0.885664,0.079429,nan,nan,nan
607,10.120756,1,0.185735,0.887916,0.077058,nan,nan,nan
608,10.137430,1,0.186890,0.888565,0.078455,nan,nan,nan
609,10.154103,1,0.185981,0.888346,0.080200,nan,nan,nan
610,10.170776,1,0.188555,0.888348,0.073412,nan,nan,nan
611,10.187450,1,0.187517,0.889274,0.076048,nan,nan,nan
612,10.204123,1,0.188798,0.890125,0.076258,nan,nan,nan
613,10.220797,1,0.188936,0.890368,0.074090,nan,nan,nan
614,10.237470,1,0.189150,0.891571,0.077378,nan,nan,nan
615,10.254144,1,0.190665,0.892406,0.075129,nan,nan,nan
616,10.270817,1,0.189918,0.892762,0.076976,nan,nan,nan
617,10.287490,1,0.191620,0.893677,0.075696,nan,nan,nan
618,10.304164,1,0.191940,0.894590,0.074666,nan,nan,nan
619,10.320837,1,0.192028,0.896354,0.079816,nan,nan,nan
620,10.337511,1,0.192782,0.897569,0.075204,nan,nan,nan
621,10.354184,1,0.193655,0.897460,0.074869,nan,nan,nan
622,10.370857,1,0.193958,0.899185,0.075047,nan,nan,nan
623,10.387531,1,0.194362,0.899213,0.075029,nan,nan,nan
624,10.404204,1,0.195747,0.899952,0.076480,nan,nan,nan
625,10.420878,1,0.196847,0.899639,0.075690,nan,nan,nan
626,10.437551,1,0.197230,0.898471,0.078183,nan,nan,nan
627,10.454224,1,0.198014,0.899361,0.078348,nan,nan,nan
628,10.470898,1,0.198929,0.899450,0.079616,nan,nan,nan
629,10.487571,1,0.200292,0.898023,0.080606,nan,nan,nan
630,10.504245,1,0.201280,0.897810,0.080681,nan,nan,nan
631,10.520918,1,0.202630,0.899293,0.078690,nan,nan,nan
632,10.537591,1,0.203379,0.896697,0.081949,nan,nan,nan
633,10.554265,1,0.204510,0.898558,0.078418,nan,nan,nan
634,10.570938,1,0.204638,0.898198,0.083274,nan,nan,nan
635,10.587612,1,0.205970,0.898473,0.080790,nan,nan,nan
636,10.604285,1,0.206123,0.899344,0.082211,nan,nan,nan
637,10.620958,1,0.206870,0.900692,0.082332,nan,nan,nan
638,10.637632,1,0.207867,0.900705,0.082359,nan,nan,nan
639,10.654305,1,0.208478,0.902900,0.082065,nan,nan,nan
640,10.670979,1,0.209519,0.900395,0.083643,nan,nan,nan
641,10.687652,1,0.210817,0.901414,0.081507,nan,nan,nan
642,10.704325,1,0.211345,0.901860,0.081317,nan,nan,nan
643,10.720999,1,0.212641,0.903523,0.078632,nan,nan,nan
644,10.737672,1,0.212660,0.903635,0.083092,nan,nan,nan
645,10.754346,1,0.214115,0.904239,0.081724,nan,nan,nan
646,10.771019,1,0.214756,0.905054,0.082954,nan,nan,nan
647,10.787692,1,0.215669,0.905850,0.083019,nan,nan,nan
648,10.804366,1,0.215989,0.906554,0.084235,nan,nan,nan
649,10.821039,1,0.216894,0.906752,0.082662,nan,nan,nan
650,10.837713,1,0.218046,0.908114,0.080441,nan,nan,nan
651,10.854386,1,0.218915,0.909322,0.081716,nan,nan,nan
652,10.871059,1,0.219844,0.908364,0.079962,nan,nan,nan
653,10.887733,1,0.220171,0.907558,0.080584,nan,nan,nan
654,10.904406,1,0.221387,0.907416,0.079725,nan,nan,nan
655,10.921080,1,0.221576,0.907741,0.079934,nan,nan,nan
656,10.937753,1,0.222846,0.908889,0.077151,nan,nan,nan
657,10.954426,1,0.221997,0.907544,0.078335,nan,nan,nan
658,10.971100,1,0.222523,0.907053,0.078798,nan,nan,nan
659,10.987773,1,0.223347,0.905683,0.079135,nan,nan,nan
660,11.004447,1,0.223621,0.905771,0.075726,nan,nan,nan
661,11.021120,1,0.222698,0.903185,0.080691,nan,nan,nan
662,11.037793,1,0.223490,0.901699,0.078942,nan,nan,nan
663,11.054467,1,0.223589,0.899734,0.080162,nan,nan,nan
664,11.071140,1,0.223822,0.898636,0.079887,nan,nan,nan
665,11.087814,1,0.223956,0.897691,0.079741,nan,nan,nan
666,11.104487,1,0.223508,0.897072,0.079457,nan,nan,nan
667,11.121161,1,0.223705,0.896646,0.082224,nan,nan,nan
668,11.137834,1,0.224048,0.895131,0.081874,nan,nan,nan
669,11.154507,1,0.224101,0.895579,0.081622,nan,nan,nan
670,11.171181,1,0.224678,0.894996,0.082011,nan,nan,nan
671,11.187854,1,0.224980,0.895764,0.078700,nan,nan,nan
672,11.204528,1,0.225451,0.894492,0.079291,nan,nan,nan
673,11.221201,1,0.225258,0.892597,0.081599,nan,nan,nan
674,11.237874,1,0.226657,0.891016,0.082248,nan,nan,nan
675,11.254548,1,0.226982,0.890541,0.079244,nan,nan,nan
676,11.271221,1,0.227253,0.889178,0.080922,nan,nan,nan
677,11.287895,1,0.228474,0.887968,0.081690,nan,nan,nan
678,11.304568,1,0.229636,0.886101,0.082391,nan,nan,nan
679,11.321241,2,0.229709,0.887333,0.080479,0.840976,0.466799,0.030781
680,11.337915,2,0.231453,0.885522,0.081088,0.845791,0.478273,0.039282
681,11.354588,2,0.232255,0.883829,0.081087,0.847469,0.489503,0.044745
682,11.371262,2,0.232674,0.885816,0.079628,0.848745,0.491237,0.039616
683,11.387935,2,0.233423,0.884483,0.082442,0.848991,0.491453,0.042386
684,11.404608,2,0.234747,0.884354,0.079986,0.850856,0.491293,0.041653
685,11.421282,2,0.235166,0.884818,0.080113,0.849988,0.492020,0.041000
686,11.437955,2,0.235141,0.883531,0.082703,0.850498,0.492650,0.044602
687,11.454629,2,0.236056,0.883207,0.080189,0.850790,0.491570,0.047007
688,11.471302,2,0.235817,0.884397,0.080692,0.848983,0.490442,0.043449
689,11.487975,2,0.235394,0.883774,0.080739,0.850851,0.490725,0.039206
690,11.504649,2,0.235240,0.883720,0.079618,0.850487,0.493242,0.041628
691,11.521322,2,0.235559,0.884349,0.081199,0.849898,0.490783,0.036594
692,11.537996,2,0.235612,0.883221,0.081282,0.847962,0.485695,0.033137
693,11.554669,2,0.235447,0.883894,0.078281,0.847938,0.479005,0.023155
694,11.571342,2,0.235638,0.883954,0.082258,0.846937,0.478539,0.016112
695,11.588016,2,0.234921,0.884178,0.079603,0.850035,0.480563,0.034334
696,11.604689,2,0.233982,0.882805,0.081766,0.850003,0.483475,0.035495
697,11.621363,2,0.233831,0.883271,0.081337,0.848582,0.480802,0.037335
698,11.638036,2,0.233865,0.883790,0.080936,0.849760,0.477004,0.020141
699,11.654709,2,0.233402,0.884213,0.080194,0.847979,0.477748,0.017111
700,11.671383,2,0.232875,0.883749,0.078365,0.849358,0.472673,0.018089
701,11.688056,2,0.231798,0.883450,0.078515,0.848986,0.472623,0.018591
702,11.704730,2,0.230802,0.882997,0.078375,0.850757,0.469597,0.023408
703,11.721403,2,0.230868,0.883150,0.077984,0.847339,0.468686,0.023488
704,11.738076,2,0.229767,0.881715,0.080813,0.849764,0.471195,0.029985
705,11.754750,2,0.228379,0.882164,0.079682,0.849351,0.469776,0.036395
706,11.771423,2,0.228969,0.880343,0.080115,0.852020,0.469514,0.038966
707,11.788097,2,0.228979,0.881419,0.076900,0.852291,0.472401,0.043361
708,11.804770,2,0.227746,0.879517,0.079962,0.857871,0.473862,0.039435
709,11.821443,2,0.227908,0.879501,0.077850,0.856833,0.475243,0.042424
710,11.838117,2,0.227579,0.878464,0.078539,0.858543,0.472438,0.041958
711,11.854790,2,0.226940,0.878585,0.078786,0.857717,0.466025,0.036712
712,11.871464,2,0.226634,0.876990,0.079931,0.857024,0.464342,0.036527
713,11.888137,2,0.225528,0.878804,0.080090,0.860170,0.458111,0.029049
714,11.904811,2,0.225872,0.876160,0.078620,0.860022,0.464777,0.038533
715,11.921484,2,0.224273,0.873052,0.082014,0.863692,0.466200,0.042469
716,11.938157,2,0.225439,0.874577,0.078806,0.865000,0.464373,0.045035
717,11.954831,2,0.224825,0.870626,0.080638,0.863451,0.459371,0.041199
718,11.971504,2,0.223226,0.870809,0.079602,0.865732,0.455991,0.041126
719,11.988178,2,0.224032,0.872212,0.078858,0.869001,0.461215,0.046924
720,12.004851,2,0.221679,0.869595,0.079147,0.871689,0.461205,0.043236
721,12.021524,2,0.222101,0.869291,0.077064,0.872346,0.458023,0.044012
722,12.038198,2,0.221389,0.868299,0.076563,0.872889,0.458277,0.046900
723,12.054871,2,0.220900,0.868730,0.076449,0.874603,0.456379,0.046069
724,12.071545,2,0.220995,0.868291,0.077654,0.876928,0.457268,0.042371
725,12.088218,2,0.220333,0.867518,0.077405,0.879371,0.456246,0.044711
726,12.104891,2,0.220805,0.866923,0.075611,0.879785,0.454987,0.042237
727,12.121565,2,0.220943,0.865866,0.077909,0.880636,0.453967,0.038200
728,12.138238,2,0.221599,0.865516,0.076775,0.881305,0.451637,0.038971
729,12.154912,2,0.221834,0.865455,0.077503,0.884672,0.449891,0.039525
730,12.171585,2,0.221830,0.866083,0.075936,0.882541,0.448009,0.044824
731,12.188258,2,0.221489,0.866560,0.078920,0.885981,0.445669,0.046489
732,12.204932,2,0.221969,0.866972,0.077196,0.888580,0.447845,0.045179
733,12.221605,2,0.222698,0.869011,0.075835,0.888385,0.445732,0.042564
734,12.238279,2,0.222250,0.868432,0.077698,0.888559,0.444320,0.043789
735,12.254952,2,0.223173,0.866804,0.078398,0.890504,0.444274,0.040505
736,12.271625,2,0.223748,0.866927,0.079015,0.891362,0.445077,0.041318
737,12.288299,2,0.224689,0.867625,0.077938,0.892061,0.443442,0.041656
738,12.304972,2,0.225189,0.867583,0.079072,0.893804,0.444007,0.037480
739,12.321646,2,0.225174,0.867217,0.079317,0.892814,0.441393,0.039222
740,12.338319,2,0.225614,0.866232,0.080075,0.894499,0.441162,0.040134
741,12.354992,2,0.225615,0.865822,0.078100,0.893206,0.439067,0.042685
742,12.371666,2,0.225829,0.865122,0.078572,0.895122,0.439958,0.039306
743,12.388339,2,0.226166,0.864884,0.079534,0.894328,0.438355,0.043020
744,12.405013,2,0.225722,0.863345,0.078746,0.895135,0.437349,0.037235
745,12.421686,2,0.226401,0.863028,0.077586,0.896762,0.435709,0.042361
746,12.438359,2,0.226060,0.861843,0.077462,0.895574,0.435065,0.039337
747,12.455033,2,0.225134,0.862082,0.077373,0.895442,0.431664,0.046813
748,12.471706,2,0.225385,0.858362,0.076224,0.898534,0.432998,0.048043
749,12.488380,2,0.225555,0.857279,0.075782,0.896727,0.432005,0.041624
750,12.505053,2,0.224222,0.855582,0.077205,0.896955,0.429723,0.040760
751,12.521726,2,0.224510,0.854368,0.075709,0.897980,0.429026,0.042559
752,12.538400,2,0.221278,0.851461,0.081726,0.899896,0.427706,0.039185
753,12.555073,2,0.221934,0.849565,0.078052,0.901312,0.424558,0.039105
754,12.571747,2,0.220097,0.847883,0.080229,0.900456,0.424251,0.043520
755,12.588420,2,0.219779,0.845612,0.077939,0.902121,0.422031,0.044876
756,12.605093,2,0.219450,0.843416,0.079470,0.904768,0.418190,0.036980
757,12.621767,2,0.217858,0.842003,0.078692,0.904887,0.417113,0.043268
758,12.638440,2,0.217645,0.839250,0.081089,0.905081,0.417063,0.043191
759,12.655114,2,0.216751,0.836418,0.082253,0.907650,0.415543,0.035540
760,12.671787,2,0.216087,0.835143,0.077648,0.910558,0.412805,0.041889
761,12.688461,2,0.215040,0.831204,0.084513,0.909060,0.411266,0.047583
762,12.705134,2,0.213910,0.828757,0.080647,0.911926,0.409250,0.037300
763,12.721807,2,0.212529,0.825777,0.081112,0.912116,0.403001,0.037320
764,12.738481,2,0.211027,0.824359,0.081687,0.911026,0.400506,0.042786
765,12.755154,2,0.209913,0.821483,0.081449,0.912640,0.398249,0.043232
766,12.771828,2,0.208265,0.818050,0.084003,0.913015,0.394772,0.049789
767,12.788501,2,0.207111,0.815913,0.082896,0.916735,0.393506,0.050346
768,12.805174,2,0.206485,0.811743,0.084309,0.915039,0.393191,0.057383
769,12.821848,2,0.205573,0.809457,0.082446,0.919193,0.392166,0.049864
770,12.838521,2,0.203745,0.805844,0.082531,0.921376,0.388986,0.048586
